Date,USD/DXY_Open,USD/DXY_High,USD/DXY_Low,USD/DXY_Close,USD/DXY_Volume,US500_Open,US500_High,US500_Low,US500_Close,US500_Volume,US30_Open,US30_High,US30_Low,US30_Close,US30_Volume,XCU/USD_Close,XCU/USD_High,XCU/USD_Low,XCU/USD_Open,XCU/USD_Volume,XPB/USD_Open,XPB/USD_High,XPB/USD_Low,XPB/USD_Close,XPB/USD_Volume,EUR/USD_Open,EUR/USD_High,EUR/USD_Low,EUR/USD_Close,EUR/USD_Volume,XAU/USD_Open,XAU/USD_High,XAU/USD_Low,XAU/USD_Close,XAU/USD_Volume,XAG/USD_Open,XAG/USD_High,XAG/USD_Low,XAG/USD_Close,XAG/USD_Volume,USD/CAD_Open,USD/CAD_High,USD/CAD_Low,USD/CAD_Close,USD/CAD_Volume,USD/JPY_Open,USD/JPY_High,USD/JPY_Low,USD/JPY_Close,USD/JPY_Volume,XAU/GBP_Open,XAU/GBP_High,XAU/GBP_Low,XAU/GBP_Close,XAU/GBP_Volume,XAU/AUD_Open,XAU/AUD_High,XAU/AUD_Low,XAU/AUD_Close,XAU/AUD_Volume,GBP/USD_Open,GBP/USD_High,GBP/USD_Low,GBP/USD_Close,GBP/USD_Volume,XNI/USD_Open,XNI/USD_High,XNI/USD_Low,XNI/USD_Close,XNI/USD_Volume,XAG/AUD_Open,XAG/AUD_High,XAG/AUD_Low,XAG/AUD_Close,XAG/AUD_Volume,XAU/EUR_Open,XAU/EUR_High,XAU/EUR_Low,XAU/EUR_Close,XAU/EUR_Volume,XAG/EUR_Open,XAG/EUR_High,XAG/EUR_Low,XAG/EUR_Close,XAG/EUR_Volume,BTC/USD_Open,BTC/USD_High,BTC/USD_Low,BTC/USD_Close,BTC/USD_Volume,BTC/XAU_Open,BTC/XAU_High,BTC/XAU_Low,BTC/XAU_Close,BTC/XAU_Volume,BTC/XAG_Open,BTC/XAG_High,BTC/XAG_Low,BTC/XAG_Close,BTC/XAG_Volume,EUR/AUD_Open,EUR/AUD_High,EUR/AUD_Low,EUR/AUD_Close,EUR/AUD_Volume
2023-05-18,107.5039683764049,108.24566224880076,107.38905727237416,103.34307507111224,0.0,4157.29,4210.41,4148.63,4205.39,0.0,33386.9,33608.0,33216.1,33571.9,0.0,8116.308437490463,8186.856420459747,8114.103977279663,8186.856420459747,704.0,,,,,,1.08375,1.08477,1.07623,1.07747,0.0,1982.768,1986.01,1951.974,1958.393,0.0,23.748,23.77,23.316,23.497,0.0,1.3467,1.35243,1.34518,1.34976,0.0,137.601,138.743,137.287,138.625,0.0,1587.506,1590.305,1572.342,1576.872,0.0,2977.606,2990.701,2952.239,2953.641,0.0,1.24821,1.24927,1.23913,1.24113,0.0,,,,,,35.669,35.73,35.258,35.447,0.0,1828.482,1829.919,1811.778,1816.539,0.0,21.908,21.922,21.64,21.804,0.0,27419.54,27496.86,26365.49,26825.24,0.0,13.8292,14.0074,13.46564,13.69685,0.0,1153.414,1169.681,1121.846,1140.255,0.0,1.62824,1.63488,1.62409,1.6258,0.0
2023-05-19,108.13075114477006,108.24566224880076,107.59798220517078,103.04516060743316,0.0,4205.44,4215.64,4179.81,4196.75,0.0,33572.5,33673.4,33336.1,33465.2,0.0,8206.698139224052,8279.450582404137,8140.559602298736,8140.559602298736,522.0,,,,,,1.07748,1.08285,1.07599,1.08059,0.0,1958.402,1984.224,1954.041,1977.741,0.0,23.498,24.005,23.386,23.835,0.0,1.3498,1.35232,1.34683,1.34976,0.0,138.624,138.662,137.424,137.929,0.0,1576.888,1590.747,1572.742,1588.112,0.0,2953.711,2979.157,2939.14,2972.722,0.0,1.24114,1.24837,1.23919,1.24455,0.0,,,,,,35.443,36.039,35.278,35.831,0.0,1816.544,1832.582,1811.581,1829.243,0.0,21.802,22.185,21.728,22.052,0.0,26826.61,27189.8,26640.14,26894.1,0.0,13.69667,13.76499,13.43736,13.59702,0.0,1140.355,1146.011,1108.808,1126.737,0.0,1.62582,1.62649,1.61992,1.62472,0.0
2023-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.9048916392414,1977.9048916392414,1977.9048916392414,1977.9048916392414,,23.869735948154176,23.869735948154176,23.869735948154176,23.869735948154176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26892.64,27156.68,26841.73,27122.99,0.0,13.59683,13.72891,13.57044,13.71299,0.0,1126.708,1137.691,1124.587,1136.292,0.0,,,,,
2023-05-21,102.903822464925,102.903822464925,102.903822464925,102.903822464925,,4184.79,4190.38,4184.56,4190.14,0.0,33373.7,33412.1,33371.9,33411.1,0.0,,,,,,,,,,,1.0806,1.08239,1.08054,1.08217,0.0,1978.043,1981.518,1978.043,1980.866,0.0,23.837,23.869,23.815,23.837,0.0,1.35006,1.35038,1.34891,1.34893,0.0,137.955,137.992,137.573,137.695,0.0,1588.018,1589.583,1588.018,1588.697,0.0,2973.554,2977.331,2973.515,2973.532,0.0,1.24404,1.24608,1.24404,1.24606,0.0,,,,,,35.827,35.868,35.783,35.792,0.0,1828.922,1830.773,1828.717,1829.442,0.0,22.039,22.059,22.009,22.022,0.0,27121.47,27283.2,26666.43,26756.23,0.0,13.71002,13.79089,13.48854,13.5052,0.0,1136.022,1142.716,1117.765,1121.179,0.0,1.62398,1.62687,1.6232799999999998,1.62504,0.0
2023-05-22,107.79646647031028,107.98450209781736,107.5561956246164,103.11643578512832,0.0,4189.99,4212.4,4181.99,4208.09,0.0,33412.0,33535.4,33227.2,33397.9,0.0,8099.773934664726,8197.879247136116,8068.909389224052,8196.777017030716,614.0,,,,,,1.08218,1.0831,1.07951,1.08102,0.0,1980.865,1982.567,1968.877,1969.821,0.0,23.836,23.908,23.584,23.586,0.0,1.34897,1.35187,1.34847,1.35029,0.0,137.693,138.796,137.492,138.662,0.0,1588.671,1592.022,1580.419,1583.252,0.0,2973.481,2983.419,2960.384,2961.409,0.0,1.24606,1.2472,1.24137,1.24336,0.0,,,,,,35.789,35.954,35.458,35.466,0.0,1829.4,1832.261,1820.297,1821.17,0.0,22.021,22.086,21.812,21.814,0.0,26756.4,27096.05,26534.91,26850.65,0.0,13.50621,13.72353,13.40663,13.62957,0.0,1121.141,1140.486,1113.445,1137.019,0.0,1.62506,1.63108,1.62356,1.6259,0.0
2023-05-23,107.88003166144374,108.27700019172276,107.76512852738831,103.37229668227138,0.0,4208.0,4212.95,4143.39,4155.5,0.0,33396.9,33433.7,33029.1,33133.4,0.0,8028.123721590042,8090.955568199157,7965.291874980926,8090.955568199157,367.0,,,,,,1.08103,1.08202,1.07601,1.0769,0.0,1969.852,1977.776,1954.269,1975.059,0.0,23.588,23.643,23.098,23.454,0.0,1.35032,1.35482,1.34841,1.35003,0.0,138.66,138.907,138.241,138.609,0.0,1583.322,1591.746,1575.093,1589.696,0.0,2961.429,2990.782,2944.746,2984.984,0.0,1.24338,1.24463,1.23728,1.2416,0.0,,,,,,35.467,35.639,34.881,35.456,0.0,1821.14,1834.588,1810.002,1832.962,0.0,21.813,21.887,21.428,21.774,0.0,26848.69,27496.71,26800.19,27226.21,0.0,13.62912,14.00043,13.61034,13.78367,0.0,1136.986,1184.078,1133.824,1159.415,0.0,1.62588,1.63085,1.62283,1.62828,0.0
2023-05-24,108.16208908769202,108.5486089803386,107.9636048225525,103.64486570669466,0.0,4155.28,4157.32,4105.33,4136.16,0.0,33132.0,33145.6,32656.1,32757.8,0.0,7834.117031235694,7945.450681838989,7804.354715900421,7936.631789751053,553.0,,,,,,1.07688,1.0801,1.0741,1.07554,0.0,1975.08,1985.198,1956.721,1959.789,0.0,23.456,23.523,23.016,23.064,0.0,1.35006,1.36052,1.34952,1.35893,0.0,138.608,139.455,138.231,139.295,0.0,1589.736,1600.015,1581.369,1583.364,0.0,2985.134,3016.596,2983.669,2993.607,0.0,1.24161,1.24688,1.23561,1.23696,0.0,,,,,,35.459,35.725,35.184,35.24,0.0,1833.016,1839.219,1818.759,1821.139,0.0,21.776,21.812,21.4,21.442,0.0,27227.19,27228.7,26060.66,26314.56,0.0,13.78394,13.78394,13.23816,13.42599,0.0,1159.417,1162.943,1123.582,1139.46,0.0,1.62832,1.64728,1.62824,1.64367,0.0
2023-05-25,108.49637376215178,108.9664588459318,108.47547648688696,104.01399625096538,0.0,4136.49,4167.08,4126.83,4144.94,0.0,32759.9,32879.4,32588.5,32723.9,0.0,7893.641661906242,7956.473508515358,7867.186562509536,7902.460553994179,546.0,,,,,,1.07555,1.07555,1.07072,1.07234,0.0,1959.786,1964.749,1938.851,1940.553,0.0,23.063,23.138,22.688,22.702,0.0,1.35896,1.36464,1.3586,1.36434,0.0,139.297,140.226,139.18,140.021,0.0,1583.342,1587.925,1569.751,1574.513,0.0,2993.77,3006.522,2973.548,2984.904,0.0,1.23697,1.23866,1.23079,1.23163,0.0,,,,,,35.242,35.411,34.885,34.928,0.0,1821.122,1830.223,1807.701,1808.583,0.0,21.44,21.561,21.153,21.166,0.0,26312.92,26617.61,25869.09,26480.39,0.0,13.42593,13.70928,13.21932,13.64459,0.0,1139.482,1168.427,1127.422,1165.011,0.0,1.64371,1.65041,1.64053,1.65012,0.0
2023-05-26,108.88289365479837,109.08136994996256,108.48592512451934,104.0053194104189,0.0,4145.09,4213.59,4138.73,4206.56,0.0,32725.2,33167.5,32693.0,33100.0,0.0,8098.671704559326,8098.671704559326,7947.655142049789,7947.655142049789,660.0,,,,,,1.07233,1.07583,1.07015,1.07258,0.0,1940.53,1957.257,1936.651,1946.871,0.0,22.704,23.324,22.669,23.302,0.0,1.36433,1.36545,1.36004,1.36149,0.0,140.02,140.723,139.493,140.585,0.0,1574.551,1584.518,1571.924,1575.591,0.0,2984.778,3001.416,2977.46,2985.699,0.0,1.23166,1.23952,1.23109,1.23479,0.0,,,,,,34.927,35.782,34.914,35.743,0.0,1808.641,1822.184,1806.116,1814.215,0.0,21.168,21.758,21.146,21.721,0.0,26480.39,26936.46,26328.55,26711.57,0.0,13.64401,13.85035,13.51212,13.71854,0.0,1164.928,1166.608,1137.222,1144.877,0.0,1.65015,1.6515300000000002,1.64285,1.64547,0.0
2023-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.126338522125,1947.126338522125,1947.126338522125,1947.126338522125,,23.337156710113078,23.337156710113078,23.337156710113078,23.337156710113078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26711.7,26901.43,26551.42,26877.1,0.0,13.72199,13.81509,13.63878,13.80347,0.0,1144.601,1152.625,1138.816,1151.687,0.0,,,,,
2023-05-28,104.06221866203435,104.06221866203435,104.06221866203435,104.06221866203435,,4227.56,4227.67,4223.57,4224.64,0.0,33242.3,33242.3,33216.2,33226.7,0.0,,,,,,,,,,,1.07203,1.07281,1.07172,1.07214,0.0,1943.302,1946.286,1943.265,1943.691,0.0,23.263,23.31,23.257,23.275,0.0,1.36056,1.36161,1.36016,1.36085,0.0,140.586,140.888,140.497,140.882,0.0,1572.624,1574.822,1572.389,1573.452,0.0,2977.871,2981.526,2975.826,2977.606,0.0,1.23368,1.2351,1.23358,1.23451,0.0,,,,,,35.66,35.715,35.634,35.663,0.0,1811.273,1813.603,1811.045,1811.957,0.0,21.691,21.732,21.679,21.705,0.0,26878.33,28262.29,26772.92,28080.33,0.0,13.80489,14.53,13.75001,14.4453,0.0,1151.796,1211.282,1147.229,1205.013,0.0,1.64264,1.64402,1.64196,1.64314,0.0
2023-05-29,104.10033079808252,104.10033079808252,104.10033079808252,104.10033079808252,,4224.4,4228.13,4214.49,4216.7,0.0,33225.8,33250.0,33143.8,33150.8,0.0,,,,,,,,,,,1.07213,1.07432,1.07052,1.07066,0.0,1943.724,1949.755,1940.308,1941.721,0.0,23.27,23.367,23.116,23.138,0.0,1.36089,1.36129,1.35825,1.36035,0.0,140.881,140.916,140.112,140.469,0.0,1573.48,1578.698,1570.535,1571.395,0.0,2977.591,2979.729,2967.997,2972.688,0.0,1.23452,1.23716,1.2335,1.23475,0.0,,,,,,35.664,35.687,35.323,35.43,0.0,1811.885,1818.932,1809.001,1812.454,0.0,21.704,21.749,21.575,21.605,0.0,28079.34,28480.71,27534.17,27757.54,0.0,14.44676,14.66006,14.16993,14.29175,0.0,1205.574,1222.867,1187.511,1198.051,0.0,1.64312,1.64389,1.63573,1.64008,0.0
2023-05-30,108.9560181782747,109.19628105399327,108.51726306744132,103.8043070034402,0.0,4216.44,4236.59,4193.74,4209.27,0.0,33148.8,33213.5,32900.4,33026.3,0.0,8064.499943180083,8113.001747174262,8008.282002825736,8084.341661944389,1442.0,,,,,,1.07064,1.07462,1.06723,1.07315,0.0,1941.535,1963.517,1932.08,1958.572,0.0,23.133,23.331,22.916,23.183,0.0,1.36039,1.36131,1.35666,1.35994,0.0,140.472,140.929,139.569,139.793,0.0,1571.405,1583.142,1565.9,1577.004,0.0,2972.841,3014.744,2963.882,3003.845,0.0,1.23475,1.24462,1.2327,1.24121,0.0,,,,,,35.428,35.669,35.137,35.562,0.0,1812.555,1831.102,1807.238,1824.129,0.0,21.602,21.718,21.446,21.598,0.0,27758.94,28078.9,27572.07,27716.5,0.0,14.29513,14.38676,14.05321,14.15063,0.0,1198.703,1210.787,1186.633,1194.178,0.0,1.64006,1.6478000000000002,1.63518,1.64648,0.0
2023-05-31,108.69485802729127,109.37386804386794,108.65307144673687,103.90309566344656,0.0,4209.35,4209.96,4167.04,4189.49,0.0,33025.7,33031.3,32759.8,32931.3,0.0,8004.975312509537,8068.909389224052,7977.417457385062,7995.0541903162,484.0,,,,,,1.07313,1.07353,1.0635,1.06932,0.0,1958.582,1974.751,1953.662,1966.282,0.0,23.185,23.606,23.088,23.536,0.0,1.35998,1.36508,1.35633,1.35664,0.0,139.791,140.399,138.957,139.137,0.0,1576.946,1592.918,1575.509,1578.953,0.0,3003.775,3049.17,2996.395,3020.894,0.0,1.24121,1.24492,1.23478,1.24451,0.0,,,,,,35.563,36.451,35.47,36.164,0.0,1824.081,1850.87,1823.566,1837.797,0.0,21.6,22.132,21.555,22.005,0.0,27715.08,27863.93,26844.14,27225.66,0.0,14.14904,14.21654,13.63607,13.84407,0.0,1194.159,1201.332,1138.905,1154.846,0.0,1.6465,1.6515,1.64106,1.64349,0.0
2023-06-01,108.7993204936896,109.16494311107134,108.12030250713762,103.2797032109648,0.0,4189.25,4232.94,4171.14,4224.06,0.0,32930.0,33171.7,32695.4,33087.5,0.0,8171.42414773941,8182.446974415779,8110.796761341095,8120.717883534431,403.0,,,,,,1.06933,1.07681,1.06616,1.07603,0.0,1966.313,1983.086,1953.375,1977.068,0.0,23.534,23.912,23.269,23.865,0.0,1.35667,1.35847,1.34361,1.34447,0.0,139.135,139.947,138.422,138.74,0.0,1578.986,1581.023,1571.006,1577.353,0.0,3020.829,3029.138,3003.118,3004.51,0.0,1.24452,1.25393,1.24007,1.2526,0.0,,,,,,36.165,36.364,35.794,36.274,0.0,1837.829,1843.743,1828.575,1836.353,0.0,22.003,22.247,21.785,22.174,0.0,27226.94,27359.84,26620.14,26830.99,0.0,13.84393,13.90849,13.48179,13.57137,0.0,1155.051,1161.556,1115.56,1123.041,0.0,1.64351,1.64696,1.63326,1.63588,0.0
2023-06-02,108.18297839298155,108.73663663787036,107.99494276547446,103.79616027546366,0.0,4223.97,4291.03,4222.89,4283.01,0.0,33086.9,33818.8,33077.1,33775.5,0.0,8206.698139224052,8305.905681800841,8198.982002863884,8304.803451695441,326.0,,,,,,1.07601,1.07788,1.0705,1.07075,0.0,1977.07,1983.37,1947.618,1948.066,0.0,23.866,24.009,23.571,23.608,0.0,1.34447,1.34507,1.34064,1.3428,0.0,138.738,140.066,138.604,139.951,0.0,1577.431,1581.068,1563.399,1563.627,0.0,3004.466,3005.221,2945.375,2947.548,0.0,1.25262,1.25444,1.24413,1.24499,0.0,,,,,,36.273,36.291,35.675,35.73,0.0,1836.372,1840.88,1818.068,1818.325,0.0,22.175,22.291,22.012,22.043,0.0,26831.27,27303.54,26487.94,27249.71,0.0,13.569,14.01348,13.40553,13.98717,0.0,1122.972,1155.103,1109.867,1152.935,0.0,1.63584,1.63657,1.61888,1.62085,0.0
2023-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.2776732867753,1948.2776732867753,1948.2776732867753,1948.2776732867753,,23.6359763825991,23.6359763825991,23.6359763825991,23.6359763825991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27248.02,27333.72,26925.46,27077.28,0.0,13.98624,14.02828,13.82227,13.89806,0.0,1152.858,1156.315,1139.533,1145.596,0.0,,,,,
2023-06-04,103.91134084107208,103.91134084107208,103.91134084107208,103.91134084107208,,4287.95,4287.96,4279.78,4280.47,0.0,33861.6,33868.1,33804.9,33808.2,0.0,,,,,,,,,,,1.07074,1.07086,1.06937,1.06967,0.0,1947.404,1950.133,1947.335,1949.368,0.0,23.581,23.603,23.552,23.564,0.0,1.34179,1.34304,1.34169,1.34286,0.0,139.963,140.242,139.921,140.211,0.0,1564.329,1567.387,1564.256,1567.262,0.0,2949.653,2953.631,2949.491,2953.517,0.0,1.24464,1.24487,1.24269,1.24299,0.0,,,,,,35.713,35.739,35.683,35.711,0.0,1818.261,1821.523,1818.261,1821.396,0.0,22.023,22.039,22.015,22.025,0.0,27078.63,27474.14,26950.57,27118.43,0.0,13.901,14.08558,13.83314,13.91196,0.0,1145.825,1162.638,1140.238,1149.448,0.0,1.61858,1.62184,1.6184500000000002,1.62135,0.0
2023-06-05,108.68440938965884,109.06048064467304,108.56949828562811,103.750440199581,0.0,4280.5,4301.15,4268.56,4272.04,0.0,33807.7,33859.8,33551.8,33566.8,0.0,8294.882855124473,8318.03126420498,8202.288693180084,8202.288693180084,475.0,,,,,,1.06966,1.07221,1.06743,1.07111,0.0,1949.381,1964.041,1938.085,1961.261,0.0,23.566,23.677,23.239,23.548,0.0,1.34288,1.34614,1.34167,1.34483,0.0,140.213,140.449,139.249,139.412,0.0,1567.293,1578.504,1562.338,1576.643,0.0,2953.415,2965.996,2937.583,2964.706,0.0,1.243,1.24434,1.23684,1.24319,0.0,,,,,,35.709,35.753,35.229,35.598,0.0,1821.449,1832.129,1812.142,1830.104,0.0,22.027,22.085,21.762,21.98,0.0,27115.51,27139.32,25381.63,25737.28,0.0,13.90993,13.94551,12.92727,13.12137,0.0,1148.942,1150.57,1074.685,1091.576,0.0,1.62132,1.62402,1.61455,1.61969,0.0
2023-06-06,108.65307144673687,109.02914270175106,108.4545871815974,103.80435997087132,0.0,4272.44,4290.75,4265.13,4290.24,0.0,33568.4,33653.7,33430.0,33608.5,0.0,8304.803451695441,8308.11066763401,8229.846548304557,8229.846548304557,343.0,,,,,,1.0711,1.07326,1.06668,1.06983,0.0,1961.268,1966.414,1954.383,1963.383,0.0,23.55,23.764,23.328,23.598,0.0,1.34486,1.34519,1.33897,1.33979,0.0,139.413,139.991,139.095,139.521,0.0,1576.594,1584.937,1572.131,1578.595,0.0,2964.396,2965.534,2929.704,2937.641,0.0,1.2432,1.24583,1.23915,1.24289,0.0,,,,,,35.597,35.679,35.088,35.32,0.0,1830.035,1840.599,1824.471,1834.113,0.0,21.982,22.245,21.858,22.052,0.0,25738.96,27373.33,25342.17,27253.59,0.0,13.11926,13.93452,12.89952,13.87678,0.0,1091.684,1158.167,1067.413,1153.471,0.0,1.6196700000000002,1.62079,1.60085,1.60139,0.0
2023-06-07,108.76798255076764,108.9560181782747,108.28744882935516,103.75966979370928,0.0,4290.22,4301.23,4266.28,4272.19,0.0,33609.4,33723.9,33528.4,33683.9,0.0,8277.245596570969,8338.975213074684,8267.324999999999,8286.064488658905,430.0,,,,,,1.06984,1.07393,1.06681,1.07067,0.0,1963.353,1970.16,1939.876,1944.474,0.0,23.597,24.044,23.393,23.442,0.0,1.33982,1.34264,1.33207,1.33709,0.0,139.523,140.242,139.024,139.912,0.0,1578.584,1580.989,1558.514,1561.555,0.0,2937.802,2945.327,2913.983,2918.961,0.0,1.24292,1.24999,1.23944,1.2444,0.0,,,,,,35.318,35.836,35.047,35.198,0.0,1834.129,1837.531,1812.203,1815.085,0.0,22.051,22.399,21.883,21.89,0.0,27253.92,27400.38,26136.29,26346.81,0.0,13.87998,13.93746,13.4135,13.54914,0.0,1153.554,1158.825,1107.769,1122.556,0.0,1.60143,1.6096,1.59776,1.6080299999999998,0.0
2023-06-08,108.71574733258082,108.71574733258082,107.911377574341,103.07243201186095,0.0,4271.95,4300.54,4260.71,4293.35,0.0,33682.3,33887.0,33622.9,33811.9,0.0,8369.839758515358,8369.839758515358,8327.951860775947,8332.361306819916,364.0,,,,,,1.07069,1.07868,1.07008,1.07816,0.0,1944.47,1970.545,1942.802,1965.35,0.0,23.445,24.342,23.433,24.254,0.0,1.33712,1.33875,1.33337,1.3362,0.0,139.911,140.092,138.757,138.882,0.0,1561.59,1571.301,1559.246,1564.028,0.0,2919.001,2934.094,2909.342,2926.655,0.0,1.24442,1.25633,1.24412,1.25578,0.0,,,,,,35.198,36.249,35.176,36.125,0.0,1815.104,1827.454,1811.312,1821.86,0.0,21.889,22.583,21.882,22.49,0.0,26347.89,26826.16,26204.08,26515.62,0.0,13.54722,13.63798,13.39309,13.49029,0.0,1122.323,1125.197,1086.049,1091.714,0.0,1.60799,1.60902,1.60182,1.6063,0.0
2023-06-09,107.911377574341,108.23521361116836,107.911377574341,103.2805521546611,0.0,4293.11,4324.28,4282.91,4303.09,0.0,33813.3,33988.6,33734.9,33897.1,0.0,8353.30525568962,8353.30525568962,8333.463536925316,8353.30525568962,260.0,,,,,,1.07816,1.07849,1.07426,1.07483,0.0,1965.32,1972.906,1956.617,1960.678,0.0,24.255,24.515,24.183,24.273,0.0,1.33623,1.33709,1.33127,1.33402,0.0,138.884,139.722,138.865,139.34,0.0,1563.917,1567.705,1554.906,1557.531,0.0,2926.502,2933.055,2904.793,2905.993,0.0,1.25579,1.25899,1.25338,1.258,0.0,,,,,,36.124,36.37,35.912,35.985,0.0,1821.766,1828.618,1816.003,1822.992,0.0,22.489,22.755,22.451,22.577,0.0,26514.23,26788.79,26285.17,26488.64,0.0,13.48899,13.63697,13.38158,13.50861,0.0,1091.604,1103.867,1081.574,1089.721,0.0,1.60633,1.61028,1.59371,1.59385,0.0
2023-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.9177139625724,1960.9177139625724,1960.9177139625724,1960.9177139625724,,24.30781012878279,24.30781012878279,24.30781012878279,24.30781012878279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26487.89,26538.41,25403.24,25868.25,0.0,13.5084,13.53276,12.95693,13.19191,0.0,1089.691,1091.66,1045.545,1064.195,0.0,,,,,
2023-06-11,103.2739824237818,103.2739824237818,103.2739824237818,103.2739824237818,,4307.13,4314.62,4306.91,4310.9,0.0,33913.9,33959.4,33913.9,33936.9,0.0,,,,,,,,,,,1.07472,1.07511,1.0742,1.07497,0.0,1959.63,1960.535,1958.051,1959.97,0.0,24.245,24.246,24.204,24.238,0.0,1.33355,1.33453,1.33352,1.3337,0.0,139.332,139.477,139.301,139.372,0.0,1556.849,1557.855,1556.073,1557.073,0.0,2905.579,2907.218,2903.031,2904.599,0.0,1.25678,1.25808,1.25646,1.25793,0.0,,,,,,35.951,35.957,35.887,35.927,0.0,1822.299,1823.084,1821.38,1822.244,0.0,22.552,22.553,22.521,22.542,0.0,25866.84,26226.23,25653.09,25936.48,0.0,13.19066,13.37461,13.08223,13.23184,0.0,1064.034,1078.694,1055.341,1068.532,0.0,1.59302,1.59446,1.59236,1.59377,0.0
2023-06-12,108.17253772532445,108.3919112957535,107.84869371852176,103.29919814312412,0.0,4311.68,4351.34,4308.77,4347.18,0.0,33939.1,34122.2,33910.1,34095.8,0.0,8268.427230105399,8308.11066763401,8264.018309683799,8267.324999999999,348.0,,,,,,1.07499,1.07898,1.0733,1.0762,0.0,1959.979,1966.964,1949.205,1959.978,0.0,24.235,24.291,23.868,24.077,0.0,1.33372,1.33834,1.33143,1.33641,0.0,139.37,139.762,139.06,139.459,0.0,1557.075,1566.127,1554.265,1565.14,0.0,2904.287,2907.462,2888.878,2901.175,0.0,1.25794,1.25991,1.24869,1.25144,0.0,,,,,,35.927,35.955,35.378,35.647,0.0,1822.0,1824.636,1811.946,1820.177,0.0,22.541,22.562,22.19,22.367,0.0,25937.99,26118.77,25624.56,25904.68,0.0,13.23324,13.29107,13.10016,13.21674,0.0,1068.81,1081.929,1061.447,1074.683,0.0,1.59379,1.59506,1.59039,1.59369,0.0
2023-06-13,108.2038756682464,108.24566224880076,107.65021742335756,103.0770751070888,0.0,4347.35,4380.83,4339.96,4374.55,0.0,34097.2,34347.9,34062.2,34176.2,0.0,8440.387741484641,8503.219588093758,8412.829886360169,8417.239332404137,407.0,,,,,,1.07619,1.08232,1.0759,1.07892,0.0,1959.991,1970.832,1940.012,1943.922,0.0,24.08,24.392,23.59,23.67,0.0,1.33644,1.3378,1.32856,1.33141,0.0,139.457,140.305,139.009,140.148,0.0,1565.151,1565.345,1538.591,1540.995,0.0,2901.517,2903.833,2864.419,2869.906,0.0,1.25145,1.26244,1.25133,1.26064,0.0,,,,,,35.651,35.877,34.866,34.957,0.0,1820.203,1821.686,1797.318,1800.647,0.0,22.368,22.549,21.862,21.934,0.0,25905.61,26430.29,25703.32,25933.16,0.0,13.21618,13.44658,13.17633,13.34107,0.0,1074.588,1096.342,1072.572,1094.159,0.0,1.59372,1.59829,1.58804,1.5936,0.0
2023-06-14,107.93226687963056,108.01584004073932,107.24280822542148,102.68490754104788,0.0,4374.32,4396.29,4343.37,4379.24,0.0,34175.5,34241.1,33819.3,33997.9,0.0,8523.060781235694,8523.060781235694,8465.740610775947,8466.843366503716,310.0,,,,,,1.07893,1.08638,1.07739,1.08425,0.0,1943.928,1960.17,1939.71,1945.225,0.0,23.669,24.068,23.644,23.912,0.0,1.33145,1.33526,1.32716,1.3327,0.0,140.146,140.2,139.28,139.962,0.0,1541.144,1546.214,1531.114,1534.23,0.0,2870.177,2879.973,2852.423,2860.778,0.0,1.26065,1.26988,1.26007,1.26705,0.0,,,,,,34.956,35.393,34.939,35.175,0.0,1800.777,1809.15,1789.976,1793.046,0.0,21.932,22.181,21.916,22.049,0.0,25931.44,26086.59,24810.42,25121.91,0.0,13.338,13.39092,12.78292,12.91421,0.0,1094.211,1098.197,1036.262,1049.378,0.0,1.59364,1.59965,1.5874700000000002,1.59529,0.0
2023-06-15,107.5561956246164,107.99494276547446,106.64735543000296,101.92327637985704,0.0,4379.62,4444.76,4353.06,4424.52,0.0,34000.1,34522.8,33897.5,34409.2,0.0,8590.302073888779,8590.302073888779,8405.11375,8405.11375,369.0,,,,,,1.08427,1.09523,1.08036,1.09448,0.0,1945.184,1960.232,1924.913,1958.261,0.0,23.909,23.922,23.212,23.868,0.0,1.33273,1.33544,1.32094,1.32226,0.0,139.964,141.501,139.941,140.264,0.0,1534.155,1536.754,1521.725,1530.704,0.0,2860.463,2860.553,2830.299,2845.147,0.0,1.26706,1.27906,1.26295,1.27848,0.0,,,,,,35.175,35.181,34.122,34.686,0.0,1792.887,1794.324,1773.103,1788.156,0.0,22.046,22.06,21.364,21.802,0.0,25120.33,25750.45,24762.05,25589.94,0.0,12.91243,13.15057,12.71658,13.06653,0.0,1049.243,1077.22,1043.377,1071.026,0.0,1.59524,1.59904,1.58484,1.59094,0.0
